path,split,cluster_id,n_chains,chain_clusters,component_size
DIPS-Plus/final/raw/bd/3bdm.pdb1_59.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_6.dill,train,component_434b4b95b4fb,2,f2804|L;f4169|M,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_61.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_62.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_67.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_68.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_69.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_7.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_70.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_76.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_77.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_78.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_79.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_8.dill,train,component_434b4b95b4fb,2,f2796|H,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_80.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_81.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_82.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_83.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_84.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_85.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_86.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_87.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_88.dill,train,component_434b4b95b4fb,2,f2796|H;f2797|I,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_89.dill,train,component_434b4b95b4fb,2,f2797|I;f29082|K,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_9.dill,train,component_434b4b95b4fb,2,f2796|H;f29073|G,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_90.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/bd/3bdm.pdb1_91.dill,train,component_434b4b95b4fb,2,f2801|K;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_0.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_13.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_14.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_15.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_16.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_17.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_18.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_19.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_20.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_21.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_22.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_23.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_24.dill,train,component_434b4b95b4fb,2,f2795|A;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_25.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_26.dill,train,component_434b4b95b4fb,2,f29073|G;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_27.dill,train,component_434b4b95b4fb,2,f2796|H;f29073|G,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_28.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_29.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_31.dill,train,component_434b4b95b4fb,2,f2796|H;f2797|I,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_32.dill,train,component_434b4b95b4fb,2,f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_34.dill,train,component_434b4b95b4fb,2,f2796|H;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_35.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_36.dill,train,component_434b4b95b4fb,2,f2797|I;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_37.dill,train,component_434b4b95b4fb,2,f2797|I;f2801|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_38.dill,train,component_434b4b95b4fb,2,f2797|I;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_39.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_40.dill,train,component_434b4b95b4fb,2,f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_41.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_42.dill,train,component_434b4b95b4fb,2,f2801|K;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_44.dill,train,component_434b4b95b4fb,2,f2797|I;f2801|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_45.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_46.dill,train,component_434b4b95b4fb,2,f2804|L;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_47.dill,train,component_434b4b95b4fb,2,f2796|H;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_48.dill,train,component_434b4b95b4fb,2,f2797|I;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_49.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_5.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_50.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_51.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_52.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_53.dill,train,component_434b4b95b4fb,2,f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_54.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_59.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_6.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_60.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_61.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_62.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_67.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_68.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_69.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_7.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_70.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_71.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_72.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_73.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_74.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_75.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_76.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_77.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_78.dill,train,component_434b4b95b4fb,2,f2795|A;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_79.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_8.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_80.dill,train,component_434b4b95b4fb,2,f29073|G;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_81.dill,train,component_434b4b95b4fb,2,f2796|H;f29073|G,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_82.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_83.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_84.dill,train,component_434b4b95b4fb,2,f2796|H;f2797|I,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_85.dill,train,component_434b4b95b4fb,2,f2796|H,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_86.dill,train,component_434b4b95b4fb,2,f2797|I;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_87.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_88.dill,train,component_434b4b95b4fb,2,f2801|K;f2804|L,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_89.dill,train,component_434b4b95b4fb,2,f2804|L;f4169|M,5298
DIPS-Plus/final/raw/bo/5bou.pdb1_90.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_0.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_14.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_15.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_16.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_17.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_18.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_19.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_20.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_21.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_22.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_23.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_24.dill,train,component_434b4b95b4fb,2,f2795|A;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_25.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_26.dill,train,component_434b4b95b4fb,2,f29073|G;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_27.dill,train,component_434b4b95b4fb,2,f2796|H;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_28.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_29.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_31.dill,train,component_434b4b95b4fb,2,f2796|H;f2797|I,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_32.dill,train,component_434b4b95b4fb,2,f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_34.dill,train,component_434b4b95b4fb,2,f2796|H;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_35.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_36.dill,train,component_434b4b95b4fb,2,f2797|I;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_37.dill,train,component_434b4b95b4fb,2,f2797|I;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_38.dill,train,component_434b4b95b4fb,2,f2797|I;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_39.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_40.dill,train,component_434b4b95b4fb,2,f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_41.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_42.dill,train,component_434b4b95b4fb,2,f2801|K;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_44.dill,train,component_434b4b95b4fb,2,f2797|I;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_45.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_47.dill,train,component_434b4b95b4fb,2,f2804|L;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_48.dill,train,component_434b4b95b4fb,2,f2796|H;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_49.dill,train,component_434b4b95b4fb,2,f2797|I;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_5.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_51.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_53.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_54.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_55.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_56.dill,train,component_434b4b95b4fb,2,f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_57.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_6.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_62.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_63.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_64.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_65.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_7.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_71.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_72.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_73.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_74.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_75.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_76.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_77.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_78.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_79.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_8.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_80.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_81.dill,train,component_434b4b95b4fb,2,f2795|A;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_82.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_83.dill,train,component_434b4b95b4fb,2,f29073|G;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_84.dill,train,component_434b4b95b4fb,2,f2796|H;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_85.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_86.dill,train,component_434b4b95b4fb,2,f2795|A;f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_87.dill,train,component_434b4b95b4fb,2,f2796|H;f2797|I,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_88.dill,train,component_434b4b95b4fb,2,f2796|H,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_89.dill,train,component_434b4b95b4fb,2,f2797|I;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_90.dill,train,component_434b4b95b4fb,2,f2801|K;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_91.dill,train,component_434b4b95b4fb,2,f2801|K;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_93.dill,train,component_434b4b95b4fb,2,f2804|L;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgg.pdb1_95.dill,train,component_434b4b95b4fb,2,f2796|H;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_0.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_14.dill,train,component_434b4b95b4fb,2,f2795|A;f2797|I,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_15.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_16.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_17.dill,train,component_434b4b95b4fb,2,f2795|A;f29082|K,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_18.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_19.dill,train,component_434b4b95b4fb,2,f2795|A,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_20.dill,train,component_434b4b95b4fb,2,f2795|A;f2801|K,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_21.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_22.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_23.dill,train,component_434b4b95b4fb,2,f2795|A;f2804|L,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_24.dill,train,component_434b4b95b4fb,2,f2795|A;f4169|M,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_25.dill,train,component_434b4b95b4fb,2,f2795|A;f29073|G,5298
DIPS-Plus/final/raw/cg/5cgi.pdb1_26.dill,train,component_434b4b95b4fb,2,f29073|G;f4169|M,5298
